company,status,address,city,county,state,zip,tiv,latitude,longitude,model_type,loss_type,overall_risk_class,severity_class,frequency_class,distance_to_high_hazard,customer_zone
2,active,4623 Sierra Madre Rd,Santa Barbara,Santa Barbara,CA,93110,932805,34.45089,-119.78329,good,wind,high,extreme,medium,7,19
3,active,46475 Seaside School Rd,Gualala,Mendocino,CA,95445,1109633,38.79246,-123.56102,good,wind,low,extreme,medium,5,15
1,active,39382 Sea Watch Close,The Sea Ranch,Sonoma,CA,95497,806519,38.73122,-123.47859,ugly,fire,low,low,minimal,34,2
2,active,818 Shiloh Canyon,Santa Rosa,Sonoma,CA,95403,815352,38.54284,-122.74497,bad,fire,medium,medium,low,49,38
3,active,3888 Silverado Trl,Calistoga,Napa,CA,94508,582939,38.56148,-122.50762,bad,fire,extreme,high,minimal,14,13
1,active,5976 Silverado Trail,Napa,Napa,CA,94558,1415413,38.4067,-122.33039,ugly,fire,low,medium,high,30,47
2,active,502 Scenic Ave.,Piedmont,Alameda,CA,94611,535701,37.82878,-122.22553,good,fire,low,high,minimal,36,29
3,active,81 Schooner Hl,Oakland,Alameda,CA,94618,1512625,37.85456,-122.22532,good,fire,high,minimal,low,41,27
1,active,20 Sandy Beach Rd,Vallejo,Solano,CA,94590,1506052,38.0755,-122.2395,good,smoke,minimal,medium,low,9,28
2,active,18624 Sandy Rd,Castro Valley,Alameda,CA,94546,624619,37.71074,-122.06394,bad,wind,high,low,low,2,9
3,active,1037 Scotts Ln,Walnut Creek,Contra Costa,CA,94596,634826,37.89246,-122.03724,good,smoke,extreme,medium,extreme,39,18
1,active,3750 Shadowbrook Ct,Walnut Creek,Contra Costa,CA,94598,1076937,37.9105,-121.99499,ugly,smoke,high,extreme,minimal,29,38
2,active,4373 Sequoyah Rd,Oakland,Alameda,CA,94605,531836,37.76479,-122.13814,good,wind,high,medium,extreme,9,32
3,active,265 Silverado Ct,Oakland,Alameda,CA,94605,1049992,37.76021,-122.13181,bad,smoke,extreme,extreme,extreme,16,44
1,active,880 Sawyers Bar Rd,Etna,Siskiyou,CA,96027,1182678,41.45387,-122.89748,ugly,wind,extreme,medium,high,33,50
2,active,6501 Salem Rd,Westwood,Lassen,CA,96137,786325,40.25584,-121.0783,ugly,smoke,low,medium,high,26,9
3,active,215 Shoshone Way,Tahoe City,Placer,CA,96145,1072186,39.21078,-120.2025,good,fire,extreme,minimal,low,0,46
1,active,1078 Sequoia Dr,Big Bear City,San Bernardino,CA,92314,886434,34.27125,-116.84503,good,wind,minimal,medium,medium,18,33
2,active,43374 Shasta Rd,Big Bear City,San Bernardino,CA,92314,1189001,34.22883,-116.85488,good,wind,medium,medium,extreme,1,40
3,active,520 Via Lido Nord,Newport Beach,Orange,CA,92663,464568,33.61349,-117.91681,bad,fire,high,minimal,medium,32,22
1,active,43519 Sheephorn Rd,Big Bear City,San Bernardino,CA,92314,1398441,34.23596,-116.85428,bad,smoke,minimal,medium,low,16,32
2,active,24635 Santa Clara Ave,Dana Point,Orange,CA,92629,761062,33.46447,-117.70004,good,wind,high,high,low,12,32
3,active,25079 Sea Vista Dr,Dana Point,Orange,CA,92629,997892,33.48315,-117.69203,good,fire,minimal,extreme,extreme,48,15
1,active,3126 Salmon Dr,Los Alamitos,Orange,CA,90720,1410280,33.78231,-118.07974,ugly,fire,extreme,extreme,extreme,46,9
2,active,73 Santa Ana Ave.,Long Beach,Los Angeles,CA,90803,1267333,33.7555,-118.13349,ugly,wind,extreme,medium,minimal,19,46
3,active,19344 Sawgrass Ln,Huntington Beach,Orange,CA,92648,447760,33.68023,-118.02474,bad,smoke,extreme,minimal,extreme,38,22
1,active,31645 Sea Level Dr,Malibu,Los Angeles,CA,90265,1196599,34.03541,-118.86307,bad,fire,medium,minimal,extreme,21,26
2,active,6406 Sea Star Dr.,Malibu,Los Angeles,CA,90265,997296,34.03066,-118.83863,bad,wind,low,medium,high,47,20
3,active,2984 Seabreeze Dr,Malibu,Los Angeles,CA,90265,639575,34.0437,-118.74002,good,fire,minimal,extreme,high,3,16
1,active,2936 Searidge St,Malibu,Los Angeles,CA,90265,1458352,34.04515,-118.74067,bad,wind,high,high,low,7,23
2,active,3264 Serra Rd,Malibu,Los Angeles,CA,90265,733607,34.04594,-118.67852,ugly,smoke,high,minimal,extreme,4,50
3,active,75361 Morningstar Dr,Indian Wells,Riverside,CA,92210,595829,33.71402,-116.34504,ugly,smoke,minimal,minimal,low,46,7
1,active,921 Mesa Grande Dr,Palm Desert,Riverside,CA,92211,421712,33.74543,-116.33084,bad,smoke,high,high,minimal,32,26
2,active,35281 Monarch Way,Palm Desert,Riverside,CA,92211,723082,33.79384,-116.29533,ugly,fire,extreme,medium,medium,2,11
3,active,57211 Medinah,La Quinta,Riverside,CA,92253,398373,33.63369,-116.26777,good,wind,extreme,medium,low,7,21
1,active,6805 Shearwater Ln,Malibu,Los Angeles,CA,90265,376349,34.01226,-118.81675,ugly,wind,minimal,extreme,high,25,24
2,active,6600 Sheltondale Ave,West Hills,Los Angeles,CA,91307,1318320,34.19056,-118.65275,ugly,smoke,extreme,high,medium,35,39
3,active,273 Satinwood Ave,Oak Park,Ventura,CA,91377,862890,34.17305,-118.75728,good,fire,medium,low,medium,35,4
1,active,3905 Sarno Court,Moorpark,Ventura,CA,93021,1549822,34.26341,-118.89927,ugly,smoke,extreme,minimal,medium,0,2
2,active,14289 Shawnee Ct,Moorpark,Ventura,CA,93021,1258207,34.2649,-118.8616,bad,smoke,medium,extreme,extreme,15,22
3,active,13645 Silver Oak Ln,Moorpark,Ventura,CA,93021,1181935,34.27221,-118.87303,good,fire,extreme,medium,low,42,3
1,active,4880 Shoreline Way,Oxnard,Ventura,CA,93035,758219,34.18483,-119.23674,bad,fire,minimal,extreme,low,22,3
2,active,2347 Shreve Avenue,Simi Valley,Ventura,CA,93063,1152813,34.27773,-118.66726,ugly,smoke,high,extreme,medium,34,20
3,active,2837 Sharp Rd,Simi Valley,Ventura,CA,93065,733986,34.29295,-118.74092,bad,fire,low,extreme,medium,5,23
1,active,430 San Antonio St,Ojai,Ventura,CA,93023,1166105,34.44384,-119.25141,ugly,smoke,high,minimal,minimal,50,14
2,active,10722 Sierra Hwy,Santa Clarita,Los Angeles,CA,91390,598972,34.51991,-118.32027,bad,fire,minimal,medium,high,46,29
3,active,4647 Sierra Hwy,Acton,Los Angeles,CA,93510,620189,34.49617,-118.21494,bad,wind,extreme,high,minimal,40,5
1,active,2272 San Gorgonio Rd,Flintridge,Los Angeles,CA,91011,1338125,34.22904,-118.22553,bad,smoke,extreme,minimal,low,36,21
2,active,13349 San Pedro Pl,Chino,San Bernardino,CA,91710,928748,34.01086,-117.71353,bad,wind,extreme,extreme,medium,40,2
3,active,16165 Sigman St,Hacienda Heights,Los Angeles,CA,91745,1223853,33.99992,-117.95566,ugly,fire,minimal,medium,extreme,42,16
1,active,369 San Leandro Dr,Diamond Bar,Los Angeles,CA,91765,1474172,34.02117,-117.80234,ugly,smoke,minimal,extreme,extreme,9,24
2,active,674 San Bernardino Ave,Pomona,Los Angeles,CA,91767,1391901,34.07555,-117.73953,bad,wind,minimal,medium,minimal,23,25
3,active,535 San Pablo Ct,San Dimas,Los Angeles,CA,91773,927673,34.10098,-117.80764,ugly,wind,extreme,high,low,28,44
1,active,39 Sandstone Way,Azusa,Los Angeles,CA,91702,498024,34.16133,-117.90198,ugly,smoke,minimal,high,high,22,2
2,active,29 Silver Forest Ct,Azusa,Los Angeles,CA,91702,1501154,34.16345,-117.89958,ugly,smoke,high,high,high,41,4
3,active,2565 Segovia,La Verne,Los Angeles,CA,91750,812821,34.15009,-117.75519,ugly,smoke,extreme,low,extreme,3,48
1,active,2556 Semana,La Verne,Los Angeles,CA,91750,1244178,34.14802,-117.75599,ugly,fire,minimal,minimal,low,4,24
2,active,6589 E MICHIGAN AVE,FRESNO,Fresno,CA,93727,733236,36.776579,-119.671334,bad,wind,medium,high,minimal,44,40
3,active,6349 Sandhill Place,Rch Cucamonga,San Bernardino,CA,91739,1361506,34.13941,-117.53961,good,fire,medium,low,minimal,7,17
1,active,7361 Shelby Pl,Rancho Cucamonga,San Bernardino,CA,91739,1549247,34.11998,-117.52016,bad,fire,low,medium,low,32,28
2,active,17610 Sandy Ter,Riverside,Riverside,CA,92504,1185178,33.88414,-117.35549,ugly,wind,medium,high,medium,21,49
3,active,2287 Saltbush Cir,Corona,Riverside,CA,92882,505673,33.86525,-117.63845,good,smoke,low,extreme,minimal,4,24
1,active,24622 Shoshone Rd,Apple Valley,San Bernardino,CA,92307,578227,34.54991,-117.12577,good,wind,medium,low,medium,19,18
2,active,7902 San Benito St,Highland,San Bernardino,CA,92346,447680,34.11071,-117.1356,good,wind,high,minimal,high,22,9
3,active,13677 Ski View Loop,Truckee,Nevada,CA,96161,372121,39.35254,-120.23987,bad,smoke,minimal,high,high,15,23
1,active,156 San Mateo St,Redlands,San Bernardino,CA,92373,843587,34.04629,-117.19652,good,fire,high,high,medium,11,6
2,active,1168 Scenic Dr,San Bernardino,San Bernardino,CA,92408,466927,34.07908,-117.30175,ugly,fire,minimal,high,medium,30,13
3,active,24767 San Moritz,Crestline,San Bernardino,CA,92325,960460,34.24253,-117.26422,good,wind,extreme,high,high,19,20
1,active,11470 Santa Fe Ave W,Hesperia,San Bernardino,CA,92345,1273676,34.46034,-117.28553,good,fire,high,medium,minimal,18,21
2,active,1457 Sequoia Dr,Lake Arrowhead,San Bernardino,CA,92352,1500092,34.27663,-117.17387,ugly,smoke,high,medium,medium,17,36
3,active,32405 Scandia Dr,Running Springs,San Bernardino,CA,92382,590901,34.20415,-117.09623,bad,wind,extreme,low,low,24,39
1,active,30792 Stone Creek Rd,Castaic,Los Angeles,CA,91384,927565,34.47701,-118.6631,bad,wind,medium,minimal,extreme,30,42
2,active,2119 St Bernard Dr,Frazier Park,Kern,CA,93225,1260311,34.84605,-119.15092,good,fire,low,low,medium,1,1
3,active,1955 Simsburry St,Palmdale,Los Angeles,CA,93550,1401998,34.56097,-118.09518,bad,smoke,minimal,low,high,29,22
1,active,3727 Sunstream Ave,Palmdale,Los Angeles,CA,93550,1045036,34.56345,-118.06173,ugly,wind,minimal,minimal,minimal,45,14
2,active,22 Sandhill Ct,Orinda,Contra Costa,CA,94563,1226290,37.91948,-122.19355,good,wind,low,medium,low,34,8
3,active,407 Sarah Way,Suisun City,Solano,CA,94585,450612,38.25703,-122.01393,bad,wind,minimal,low,medium,38,11
1,active,24389 Santa Clara Ave,Dana Point,Orange,CA,92629,1370219,33.46448,-117.70373,good,wind,low,extreme,extreme,13,49
2,active,11895 Shadycrest Ln,La Habra,Orange,CA,90631,1037617,33.94181,-117.92493,bad,fire,extreme,medium,medium,38,25
3,active,732 Santana Dr,Corona Del Mar,Orange,CA,92625,1112859,33.61144,-117.88764,ugly,wind,low,low,medium,10,45
1,active,167 Shorecliff Road,Corona Del Mar,Orange,CA,92625,1542287,33.58863,-117.86638,ugly,fire,extreme,extreme,extreme,11,21
2,active,214 Saybrook Ct,Costa Mesa,Orange,CA,92627,826007,33.65486,-117.90853,good,wind,high,minimal,extreme,26,41
3,active,37 Shore Pine,Newport Coast,Orange,CA,92657,552399,33.60285,-117.83272,bad,wind,low,medium,minimal,19,48
1,active,7 Shore Walk,Newport Coast,Orange,CA,92657,1208538,33.57507,-117.8291,ugly,wind,minimal,minimal,minimal,44,34
2,active,15 Shoreline,Newport Coast,Orange,CA,92657,652801,33.58597,-117.85906,bad,smoke,low,low,low,41,1
3,active,337 Sapphire Ave,Newport Beach,Orange,CA,92662,447186,33.60826,-117.89343,ugly,fire,minimal,extreme,low,11,30
1,active,3083 N CLOVER AVE,FRESNO,Fresno,CA,93727,497045,36.780851,-119.665036,good,fire,low,high,high,47,14
2,active,5013 Seashore Dr,Newport Beach,Orange,CA,92663,1555426,33.6222,-117.9424,bad,fire,low,medium,extreme,31,4
3,active,12461 Saint James Way,Tustin,Orange,CA,92780,857845,33.75474,-117.80347,good,smoke,low,extreme,low,50,49
1,active,28846 Shady Ln,Laguna Beach,Orange,CA,92651,999267,33.54404,-117.75251,good,wind,extreme,low,high,13,22
2,active,14 Scrub Oak,Aliso Viejo,Orange,CA,92656,653867,33.58599,-117.74522,ugly,wind,high,extreme,high,4,47
3,active,21 Sawgrass,Trabuco Canyon,Orange,CA,92679,1552462,33.59838,-117.58624,good,smoke,medium,extreme,medium,27,11
1,active,50 Santa Catrina,Rancho Santa Margarita,Orange,CA,92688,1052747,33.64035,-117.58603,good,wind,low,minimal,extreme,26,43
2,active,16 Saybrooke Ln,Ladera Ranch,Orange,CA,92694,1536763,33.56401,-117.63753,bad,fire,high,low,low,35,15
3,active,5083 San Jacinto Cir E,Fallbrook,San Diego,CA,92028,1276975,33.30249,-117.25118,ugly,smoke,medium,medium,extreme,41,30
1,active,1610 Santa Margarita Dr,Fallbrook,San Diego,CA,92028,1296667,33.3999,-117.24257,good,fire,high,high,low,38,43
2,active,55097 San Jacinto Rd,Idyllwild,Riverside,CA,92549,1520514,33.75369,-116.70008,ugly,fire,extreme,low,extreme,8,50
3,active,3721 Shooting Star Dr,San Ysidro,San Diego,CA,92173,1473205,32.56719,-117.05483,bad,wind,medium,low,medium,36,32
1,active,4411 Sierra Morena Av,Carlsbad,San Diego,CA,92010,367402,33.15757,-117.31282,bad,fire,extreme,extreme,extreme,50,24
2,active,5186 San Elijo,Rancho Santa Fe,San Diego,CA,92067,686116,33.02458,-117.2218,bad,wind,low,low,medium,44,47
3,active,823 Seabright Ln,Solana Beach,San Diego,CA,92075,1545201,33.00272,-117.27347,bad,wind,high,minimal,medium,35,47
1,active,8391 Santaluz Village Green E,San Diego,San Diego,CA,92127,406395,32.99658,-117.14794,bad,fire,low,extreme,extreme,9,26
2,active,1359 Sheridan Ave,Escondido,San Diego,CA,92027,492843,33.14937,-117.07534,bad,fire,high,extreme,extreme,19,18
3,active,24339 Sargeant Rd,Ramona,San Diego,CA,92065,1411362,33.02467,-116.80418,ugly,smoke,minimal,low,low,5,35
1,active,2479 Shooting Star Pl,Alpine,San Diego,CA,91901,748019,32.8414,-116.76171,ugly,smoke,high,medium,low,4,29
2,active,1816 Sheep Ranch Loop,Chula Vista,San Diego,CA,91913,1247194,32.63715,-116.98131,bad,fire,medium,low,extreme,38,17
3,active,1861 Sea Pines Rd,El Cajon,San Diego,CA,92019,841302,32.74702,-116.91767,good,fire,extreme,low,low,45,49
1,active,2836 Sewell Ave,San Diego,San Diego,CA,92154,797196,32.57598,-117.07269,ugly,fire,low,high,extreme,45,42
2,active,3534 Shadow Mountain Dr,Lake Isabella,Kern,CA,93240,721916,35.61879,-118.40144,bad,smoke,minimal,high,high,13,24
3,active,33114 Shftng Snds Trl,Cathedral City,Riverside,CA,92234,1290058,33.80784,-116.47232,good,smoke,medium,minimal,minimal,14,32
1,active,57616 Seminole Dr,La Quinta,Riverside,CA,92253,1548766,33.63178,-116.24213,bad,fire,low,high,extreme,40,20
2,active,1520 Sandpiper St,Palm Desert,Riverside,CA,92260,1283803,33.71817,-116.39516,bad,smoke,medium,low,high,2,1
3,active,49890 Senilis Ave,Morongo Valley,San Bernardino,CA,92256,1341454,34.04691,-116.5701,good,wind,extreme,minimal,low,26,2
1,active,341 San Carlos St,Needles,San Bernardino,CA,92363,1576132,34.82598,-114.5995,good,smoke,minimal,minimal,medium,34,2
2,active,5302 Stage Rd,San Gregorio,San Mateo,CA,94074,1262197,37.30383,-122.3848,ugly,wind,minimal,medium,high,39,2
3,active,2812 Summit Dr,Burlingame,San Mateo,CA,94010,1243821,37.5705,-122.38628,ugly,smoke,high,medium,low,4,50
1,active,1695 Stanford Ave,Menlo Park,San Mateo,CA,94025,519529,37.43849,-122.19224,bad,fire,high,extreme,high,36,10
2,active,371 Stevick Dr,Atherton,San Mateo,CA,94027,860598,37.44013,-122.22121,ugly,smoke,high,low,high,0,49
3,active,134 Solana Rd,Portola Valley,San Mateo,CA,94028,1126698,37.3895,-122.22155,bad,wind,high,high,high,8,32
1,active,245 Stockbridge Ave,Atherton,San Mateo,CA,94061,1336074,37.44931,-122.2207,ugly,wind,minimal,minimal,extreme,14,49
2,active,11 Summit Rd,Woodside,San Mateo,CA,94062,1270616,37.37804,-122.25344,bad,fire,low,extreme,low,46,35
3,active,1673 Sugarloaf Drive,San Mateo,San Mateo,CA,94403,719119,37.52139,-122.3301,bad,fire,low,low,minimal,31,27
1,active,1085 Solana Dr,Mountain View,Santa Clara,CA,94040,947560,37.39128,-122.1025,bad,wind,medium,low,medium,48,3
2,active,343 Stanford Ave,Palo Alto,Santa Clara,CA,94306,482754,37.42932,-122.14759,ugly,smoke,low,minimal,minimal,48,19
3,active,2742 Sulphur Springs,Hayward,Alameda,CA,94541,798182,37.67155,-122.05217,bad,fire,medium,extreme,extreme,35,12
1,active,23546 Sky View Ter,Los Gatos,Santa Cruz,CA,95033,1538403,37.1222,-121.95109,ugly,smoke,low,high,low,21,20
2,active,2822 Smith Grade,Santa Cruz,Santa Cruz,CA,95060,485046,37.02039,-122.12913,good,wind,low,medium,high,44,31
3,active,16180 Skyline Blvd,Los Gatos,Santa Cruz,CA,95070,1354646,37.22253,-122.08477,good,smoke,low,minimal,minimal,28,3
1,active,1037 Spencer Ave,San Jose,Santa Clara,CA,95125,487430,37.31404,-121.89212,good,smoke,medium,medium,medium,0,27
2,active,1376 N WILLOW AVE,FRESNO,Fresno,CA,93727,751082,36.760906,-119.727022,good,fire,low,high,high,4,19
3,active,25 Spanish Bay Cir,Pebble Beach,Monterey,CA,93953,697435,36.61462,-121.93808,ugly,smoke,low,low,low,35,4
1,active,44 Spanish Bay Cir,Pebble Beach,Monterey,CA,93953,575678,36.61326,-121.93602,ugly,fire,extreme,extreme,high,9,10
2,active,172 Spindrift Rd,Carmel,Monterey,CA,93923,535565,36.49122,-121.94235,ugly,smoke,high,high,minimal,40,15
3,active,3566 Sweigert Rd,San Jose,Santa Clara,CA,95132,1345789,37.41369,-121.84621,bad,smoke,extreme,low,minimal,26,4
1,active,3939 Snow Creek Rd,Mariposa,Mariposa,CA,95338,606499,37.47563,-119.87576,ugly,fire,minimal,high,high,7,22
2,active,27442 Sky Harbour Rd,Friant,Fresno,CA,93626,1163308,37.02605,-119.65464,good,smoke,high,high,low,25,44
3,active,3066 Solimar Beach Dr,Ventura,Ventura,CA,93001,603186,34.31352,-119.36149,good,wind,medium,high,extreme,5,49
1,active,1223 State St,Santa Barbara,Santa Barbara,CA,93101,695664,34.42401,-119.70525,ugly,wind,minimal,medium,low,49,34
2,active,633 Stonehouse Lane,Santa Barbara,Santa Barbara,CA,93108,1538909,34.4368,-119.59874,bad,smoke,extreme,low,low,26,3
3,active,12728 Sir Francis Drake Blvd,Inverness,Marin,CA,94937,480616,38.08881,-122.84248,ugly,wind,high,minimal,extreme,12,1
1,active,3096 St Helena Hwy,St Helena,Napa,CA,94558,1009869,38.45873,-122.42276,bad,fire,high,high,extreme,41,16
2,active,3257 Spring Mountain Rd,St Helena,Napa,CA,94574,764002,38.51619,-122.51091,good,smoke,high,low,extreme,19,50
3,active,1410 Spring St,St Helena,Napa,CA,94574,775225,38.50198,-122.46974,ugly,fire,medium,low,high,43,43
1,active,113 Southampton Ave,Berkeley,Alameda,CA,94707,867174,37.89684,-122.27448,ugly,fire,low,low,high,38,26
2,active,29 Springhill Manor,Lafayette,Contra Costa,CA,94549,700859,37.91427,-122.11314,bad,smoke,extreme,minimal,extreme,33,37
3,active,3337 Springhill Rd,Lafayette,Contra Costa,CA,94549,1475786,37.90996,-122.1044,bad,fire,high,extreme,extreme,49,32
1,active,979 Stow Lane,Lafayette,Contra Costa,CA,94549,1517701,37.8904,-122.09647,ugly,fire,extreme,high,minimal,19,3
2,active,2852 Sombrero Cir,San Ramon,Contra Costa,CA,94583,1542269,37.75646,-121.96432,bad,wind,low,extreme,medium,34,48
3,active,6617 Sterchi Ln,Montague,Siskiyou,CA,96064,812534,41.64754,-122.41885,bad,wind,medium,low,high,35,13
1,active,2467 Stanford Way,Antioch,Contra Costa,CA,94531,1342296,37.95719,-121.78403,bad,fire,low,minimal,low,11,24
2,active,3282 Spanish Ravine Rd,Placerville,El Dorado,CA,95667,593843,38.72651,-120.78628,ugly,smoke,medium,minimal,medium,18,26
3,active,5861 Sudan Rd,Carnelian Bay,Placer,CA,96140,749789,39.23746,-120.0757,ugly,wind,medium,minimal,minimal,43,4
1,active,1319 Snow Flower Ln,Tahoe City,Placer,CA,96145,1362849,39.14896,-120.15116,good,wind,high,high,minimal,34,42
2,active,449 Squaw Creek Rd,Olympic Valley,Placer,CA,96146,754708,39.19939,-120.21709,good,fire,extreme,minimal,high,20,18
3,active,428 Squaw Creek Road,Olympic Valley,Placer,CA,96146,1063286,39.19914,-120.21731,ugly,wind,high,medium,minimal,26,19
1,active,11624 Sitzmark Drive,Truckee,Nevada,CA,96161,1206296,39.34728,-120.19945,good,fire,high,low,extreme,50,22
2,active,11070 Sitzmark Way,Truckee,Nevada,CA,96161,1474427,39.35088,-120.20561,good,fire,high,extreme,low,26,47
3,active,33 Shoreline,Newport Coast,Orange,CA,92657,1388130,33.58569,-117.85888,bad,wind,medium,minimal,low,9,10
1,active,28759 Shady Ln,Laguna Beach,Orange,CA,92651,404075,33.54499,-117.7521,ugly,wind,minimal,minimal,extreme,38,6
2,active,54412 Shoal Creek,La Quinta,Riverside,CA,92253,509466,33.65466,-116.2734,good,smoke,medium,low,high,39,9
3,active,2709 Ocean Front Walk,San Diego,San Diego,CA,92109,1496146,32.76146,-117.25202,bad,fire,extreme,low,high,50,11
1,active,2238 Newcastle Ave,Cardiff By The Sea,San Diego,CA,92007,1372688,33.01941,-117.27956,ugly,fire,high,high,minimal,7,2
2,active,2522 Newport Ave,Cardiff By The Sea,San Diego,CA,92007,705646,33.01504,-117.27794,ugly,smoke,medium,high,low,46,25
3,active,303 Summit Ave,San Rafael,Marin,CA,94901,1051196,37.97546,-122.50311,ugly,fire,medium,high,high,25,6
1,active,19699 Tulsa St,Chatsworth,Los Angeles,CA,91311,1424992,34.26943,-118.56245,good,smoke,low,high,extreme,14,31
2,active,17229 Tulsa St,Granada Hills,Los Angeles,CA,91344,774038,34.26846,-118.50941,good,wind,minimal,extreme,minimal,43,11
3,active,23040 Tupelo Ridge Dr,Valencia,Los Angeles,CA,91354,717707,34.45696,-118.53954,ugly,fire,minimal,medium,low,2,49
1,active,10361 Valley Glow Dr,Sunland,Los Angeles,CA,91040,395833,34.2508,-118.35682,good,fire,minimal,medium,high,8,32
2,active,545 Ventura St,Altadena,Los Angeles,CA,91001,437916,34.1915,-118.16009,bad,wind,extreme,low,minimal,24,12
